"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1803958468665315716","Fri Jun 21 04:07:22 +0000 2024","5","@Jendra1232 @Durarara_X2 @AnshRifqi @Heraloebss lah kontol lah kontol mau dibrantas kek manapun kalo dari diri sendiri gak ada kesadaran mau gimna tolol mau bego apa pinterr sihh??","1804003148811673944","","Jendra1232","in","","0","0","0","https://x.com/_xnzxd/status/1804003148811673944","1195872352812204033","_xnzxd"
"1803444473768366567","Wed Jun 19 15:07:23 +0000 2024","1","Viralin klo hukum ga bs biqr sanksi sosial pukul ya pukul aja ga ush sampe bunuh org bego bgt","1803444473768366567","","","in","","0","0","1","https://x.com/cpsjusuf/status/1803444473768366567","91413982","cpsjusuf"
"1804157614043140213","Fri Jun 21 18:06:03 +0000 2024","10","@gastronusa Fafifu wasweswos segala mau gaslight segitu byk orang pake narasi minim tingkat literasi. Padahal semua kritiknya ga ada yg salah. Antara emang sengaja menggiring opini ke situ atau ya berarti lo aja yg nulisnya bego sampe segitu byk yg mispersepsi. Intinya mah situ yg goblok.","1804214211863810351","","gastronusa","in","Stockholm, Sweden","0","0","0","https://x.com/isenggantinama/status/1804214211863810351","150067859","isenggantinama"
"1803254175809360070","Wed Jun 19 03:53:56 +0000 2024","12","@alisyarief Aktifis bego bin dongok..menggonggong sesuai pesanan","1803274994685976642","","alisyarief","in","Jakarta - Indonesia","0","0","0","https://x.com/areev_r/status/1803274994685976642","36009942","areev_r"
"1803816172460159387","Thu Jun 20 15:44:23 +0000 2024","6","Pengen cerita gmn rasanya menjadi orang yg tidak diinginkan sepenuhnya alias bego. Ntah langkah apa yg harus di ambil cape bgt.","1803816172460159387","","","in","Cimone, Tangerang","0","1","0","https://x.com/achrif_/status/1803816172460159387","1051985324736299008","achrif_"
"1803400674551669134","Wed Jun 19 12:13:21 +0000 2024","2","tentu saja uang 5M jadian senengnya nggak seberapa wkwk aku nggak bego kali ah","1803400674551669134","","","in","Jl.Carat No.42 ","0","2","0","https://x.com/chweers_/status/1803400674551669134","1377718186334855168","chweers_"
"1803981667251687743","Fri Jun 21 03:05:13 +0000 2024","38","@bttrfley aku Sagitarius. sebenernya kalo aku ga pura pura polos dah tapi emang kadang bego ganyadar kalo ga polos jadinya ngiranya polos.","1803987508499484942","","bttrfley","in","","1","5","8","https://x.com/ItsHeeJin/status/1803987508499484942","1348690951","ItsHeeJin"
"1803585943997391197","Thu Jun 20 00:29:32 +0000 2024","10","Ya emang sbnrnya. Mknya kalo ada yg bilang sosmed a bego sosmed b pinter ya ga mungkin orgnya juga masih sama di INDONESIA wkwkwwkwk","1803585943997391197","","","in","Bekasi","0","0","3","https://x.com/jodaya_56/status/1803585943997391197","164575073","jodaya_56"
"1804109003120939020","Fri Jun 21 11:07:59 +0000 2024","554","Habib rizieq itu ngga bego tapi dia pinter berkomunikasi yg bisa dicerna rata rata orang indonesia communicating with people way below your IQ is a pretty hard skill to master something most of seculars don t have","1804109003120939020","","","in","","13","1","123","https://x.com/beeeemooooo/status/1804109003120939020","306608121","beeeemooooo"
"1803440124618834335","Thu Jun 20 17:49:01 +0000 2024","4","@Danakecek @nnseaus @gastronusa Tar tiba2 meninggal doi bingung sendiri di alam lain gue bego bet anjg ternyata ","1803847539550228739","","Danakecek","in","","0","0","1","https://x.com/guesswho1333/status/1803847539550228739","1346927992648339459","guesswho1333"
